"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"MAEU221502128","13/10/2022","Autoneum Mexico Operations Sa De","Doyle Shipping Group Ltd","Said Bales Bales Containe Polyester Staple Fibre Carded Combed Processed Spinning Mrsu Mrsu Trhu","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","8","79722.01"
"MAEU219758636","23/09/2022","Autoneum Mexico Operations Sa De Cv","Doyle Shipping Group Ltd","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","12","119436.96"
"MAEU912234557","03/06/2021","Autoneum Mexico Operations Sa De Cv","Doyle Shipping Group Ltd","Polyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","12","119667.84"
