Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
OOLU269255378001;22.04.22;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1052
OOLU268680602001;16.01.22;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1429
OOLU268612554005;07.01.22;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1528
OOLU268570704005;05.01.22;Bmw Ag Werk;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;173
OFCWLEDVER622817;22.12.21;Fagor Ederlan Mexico S A De C V;Rti Limited;Primary Foundry Aluminum Alloy Modified Bar;New Orleans, La;St. Petersburg;Russia;0;195000
OFCWLEDVER622816;22.12.21;Fagor Ederlan Mexico S A De C V;Rti Limited;Primary Foundry Aluminum Alloy Modified Bar;New Orleans, La;St. Petersburg;Russia;0;50000
OOLU268491655009;09.12.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;296
OOLU268544499011;09.12.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1555
OOLU268388979008;04.12.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;2361
ARRJSPVR08210012;14.07.21;Fagor Ederlan Mexico S A De C V;Rti Limited;Bar Primary Foundry Aluminium Alloy Modified Bars Brand Boaz Additional Marking Orange Horizontallinetotal Bars Quantity Kgtotal Quantity Tax Fem Remarks Said Weig Open Storage Cargo Wrapping Covered Unidentified Dirt Dust All All Terms Conditions Liberties Exceptions Arb Itration Clause Charter Party Dated Governing Voyage Any Addendathere Areherewith Incorporated;Houston, Tx;St. Petersburg;Russia;0;37946
OOLU266967029001;08.06.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1899
OOLU266940765001;08.06.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;669
ARRJSPVR04210012;26.04.21;Fagor Ederlan Mexico S A De C V;Rti Limited;Bar Primary Foundry Aluminium Alloy Modified Form Barsbrand Boazproducer Marking Add Marking Two Orange Horizont Linetotal Bars Uantity Kgtotal Quantity Kgremarks Said Weigh Topen Storage Cargowrapping Covered Unidentifieddirt Dust Allall Terms Cond Itions Liberties Exceptions Arbitration Clause Ofthe Charter Party Dated Governing Voyage Any Addendathereto Are Herewith Incorporated;Philadelphia, Pa;St. Petersburg;Russia;0;101093
OOLU266525163010;21.04.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;3044
OOLU266328428001;29.03.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;628
OOLU266328428001;29.03.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;628
ARRJSPVR02210011;19.03.21;Fagor Ederlan Mexico S A De C V;Rti Limited;Bundle Primary Foundry Aluminium Alloy Modified Barsbrand Boazproducer Mar King Appliedadd Marking Two Brown Vertical Linestotal Bundles Quantity Kgtotal Quanti Kgtel Remarks Said Weightopen Storage Cargowr Apping Covered Unidentifieddirt Dust Allall Terms Conditions Liberties Exc Eptions Arbitration Clause Ofthe Charter Party Dated Governing Voyage Any Addendathereto Are Herewith Incorporated;Philadelphia, Pa;St. Petersburg;Russia;0;101706
OOLU265690688001;11.01.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;New Orleans, La;Veracruz;Mexico;01.May;780
OOLU265646287005;01.01.21;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;643
OOLU265587012001;27.12.20;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System Auto;Houston, Tx;Veracruz;Mexico;01.May;159
OOLU265435168001;19.12.20;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1107
OOLU265446522006;13.12.20;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;473
OOLU265362953005;06.12.20;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;483
OOLU265348579001;06.12.20;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System Auto;Houston, Tx;Veracruz;Mexico;01.May;693
CMDUMOS0163179;25.11.20;Fagor Ederlan Mexico S A De C V;Rti Limited;Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Without Wooden Dunnage Bundles Delrio Fagorederlan Tax Fem Aalvarez Grucas Ext Primary Foundry Aluminium Bars Without Wooden Dunnage;Charleston, Sc;Anvers;Belgium;12;170108
CMDUMOS0163179;25.11.20;Fagor Ederlan Mexico S A De C V;Rti Limited;Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Primary Foundry Aluminium Bars Without Wooden Dunnage Without Wooden Dunnage Bundles Delrio Fagorederlan Tax Fem Aalvarez Grucas Ext Primary Foundry Aluminium Bars Without Wooden Dunnage;Charleston, Sc;Anvers;Belgium;12;170108
OOLU265217898001;24.11.20;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1419
CMDUMXO0493936;04.09.20;Bmw Ag;Fagor Ederlan Mexico S A De C V;Tclu Autoparts Automotive Generic;Houston, Tx;Veracruz;Mexico;01.May;4323
OOLU262871636001;18.10.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1536
OOLU262871636012;18.10.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;515
OOLU262805383012;04.10.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;168
OOLU262778173002;27.09.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1030
OOLU262743487001;21.09.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;343
OOLU262723364001;17.09.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1007
OOLU262541253005;12.08.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;343
OOLU262498303001;02.08.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;1880
OOLU262394170011;12.07.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System;Houston, Tx;Veracruz;Mexico;01.May;343
BANQBJX0107608;05.07.19;Daimler Ag;Fagor Ederlan Mexico S A De C V;Wheel Carrier Portamangueta Wheel Carrier Portamangueta Fma Wheel Carrier Portamangueta Wheel Carrier Portamangueta Fma;Houston, Tx;Tampico;Mexico;2;18786
BANQBJX0107608;05.07.19;Daimler Ag;Fagor Ederlan Mexico S A De C V;Wheel Carrier Portamangueta Wheel Carrier Portamangueta Fma Wheel Carrier Portamangueta Wheel Carrier Portamangueta Fma;Houston, Tx;Tampico;Mexico;2;18786
SHPT822019050677;26.06.19;Fagor Ederlan Mexico S A De C V;Eyher Sl;Carro Motorizado Eyher Imo;Miami, Fl;Barcelona;Spain;01.May;2093
BANQBJX0107160;07.06.19;Daimler Ag;Fagor Ederlan Mexico S A De C V;Wheel Carrier Portamangueta Wheel Carrier Portamangueta Fma;Houston, Tx;Tampico;Mexico;1;9393
BANQBJX0107160;07.06.19;Daimler Ag;Fagor Ederlan Mexico S A De C V;Wheel Carrier Portamangueta Wheel Carrier Portamangueta Fma;Houston, Tx;Tampico;Mexico;1;9393
BANQBJX0106669;24.05.19;Daimler Ag;Fagor Ederlan Mexico S A De C V;Wheel Carrier Portamangueta;Houston, Tx;Tampico;Mexico;1;9393
BANQBJX0106669;24.05.19;Daimler Ag;Fagor Ederlan Mexico S A De C V;Wheel Carrier Portamangueta;Houston, Tx;Tampico;Mexico;1;9393
OOLU261979503001;26.04.19;Bmw Ag Dept Fr;Fagor Ederlan Mexico S A De C V;Suspension System Portamangueta;Houston, Tx;Veracruz;Mexico;01.May;474
CMDUGEN0989855;21.03.19;Fagor Ederlan Mexico S A De C V;Bosello High Technology S R L;Express Bill Lading Original Issuindustrial Radioscopic Equipment Mod Omnia Ray System Oversize Height;Miami, Fl;Genoa;Italy;1;12180
OOLU261636422001;06.03.19;Bmw Ag Dept Fr;Fagor Ederlan Mexico S A De C V;Suspension System Portamangueta;Houston, Tx;Veracruz;Mexico;01.May;171
OOLU261572755001;19.01.19;Bmw Ag;Fagor Ederlan Mexico S A De C V;Suspension System Portamangueta;Houston, Tx;Veracruz;Mexico;01.May;1204
