Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
NAQABUE127803V;25.10.21;Tenneco Clean Air Argentina Sa;S Riko De Queretaro S A;Goma Intermedia;Houston, Tx;Veracruz;Mexico;1;391
PUSJDUSATML05012;21.10.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive Partsautomotive Partsautomotive;Mobile, Al;Anvers;Belgium;03.May;23962
NAQABUE127240V;24.09.21;Hellmann Worldwide Logistics S A;S Riko De Queretaro S A;Goma Intermedia;Houston, Tx;Veracruz;Mexico;01.May;628
PUSJDUSATML04744;21.09.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;11689
PUSJDUSATML04640;19.09.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;1;7719
PUSJDUSATML04640;19.09.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;1;7719
PUSJDUSATML04640;19.09.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark;Anvers;Belgium;1;7719
PUSJDUSATML03272;06.09.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
PUSJDUSATML03269;06.09.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;1;6500
PUSJDUSATML03055;06.09.21;S Riko De Queretaro S A;Ferrao E Guerra Lda;Automotive;Charleston, Sc;Bremerhaven;Germany;01.May;19041
PUSJDUSATML03655;05.09.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;01.May;9531
PUSJDUSATML03264;05.09.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;02.May;20361
PUSJDUSATML03120;02.09.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;1;9672
NAQABUE126818V;27.08.21;Tenneco Clean Air Argentina Sa;S Riko De Queretaro S A;Goma Intermedia;Houston, Tx;Veracruz;Mexico;1;628
PUSJDUSATML03612;26.08.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9191
PUSJDUSATML03227;13.08.21;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Stadersand;Germany;2;21595
PUSJDUSATML02663;08.08.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11180
PUSJDUSATML02658;08.08.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;8518
PUSJDUSATML02446;08.08.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10506
PUSJDUSATML02654;30.07.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;1;5943
PUSJDUSATML02657;30.07.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;1;6693
PUSJDUSATML03263;30.07.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;02.May;20361
PUSJDUSATML02659;19.07.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Houston, Tx;Bremerhaven;Germany;1;15600
PUSJDUSATML02661;14.07.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
PUSJDUSATML02661;14.07.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
PUSJDUSATML02636;06.07.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;Charleston, Sc;Anvers;Belgium;01.May;15692
PUSJDUSATML01990;16.06.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;12894
PUSJDUSATML02864;16.06.21;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Stadersand;Germany;2;21523
PUSJDUSATML01989;13.06.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;01.May;11987
PUSJDUSATML01749;09.06.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York, Ny;Anvers;Belgium;1;5972
KWLD45230020861;23.05.21;Sumiriko Avs France;S Riko De Queretaro S A;Lower Isolator Holden;Houston, Tx;Veracruz;Mexico;1;2593
PUSJDUSATML01354;18.05.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;10568
PUSJDUSATML01361;18.05.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
PUSJDUSATML01353;18.05.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10495
ONEYMEXB11692A03;18.05.21;Denso Sistemas Termicos Do Brasil L;S Riko De Queretaro S A;Wooden Coxim Antivibrante Tipo;Houston, Tx;Tampico;Mexico;1;337
PUSJDUSATML01713;13.05.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;2;19312
KWLD45030117609;02.05.21;Mahle Behr South Africa Pty Ltd;S Riko De Queretaro S A;Lower Isolator Holden;Houston, Tx;Tampico;Mexico;0.69;11
PUSJDUSATML01033;29.04.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;8149
PUSJDUSATML01033;29.04.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;8149
PUSJDUSATML01935;29.04.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;01.May;10906
POLNDUSATML01029;23.04.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11768
POLNDUSATML00746;17.04.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;02.May;23782
