Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
DSVF1753020091;14.03.23;Ti Group;Nedschroef Schrozberg Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;1;214
DSVF1753020079;14.03.23;Ti Group;Hidro Rubber Iberica S A;Automotive Automotive;Charleston, Sc;Stadersand;Germany;1;406
DSVF1753020080;14.03.23;Ti Group;Ti Automotive;Automotive;Charleston, Sc;Stadersand;Germany;1;217
DSVF1753020073;14.03.23;Ti Group;Cohline Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;01.May;480
DSVF1753020081;14.03.23;Ti Group;Tdk Sensors Ag & Co;Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;1;371
DSVF1753020070;14.03.23;Ti Group;Lisi Automotive;Automotive Automotive;Charleston, Sc;Stadersand;Germany;1;676
DSVF1753020064;14.03.23;Ti Group;Ti Poland Sp Z O O;Automotive Automotive;Charleston, Sc;Stadersand;Germany;1;1778
DSVF1753020061;14.03.23;Ti Group;Variance Technologies Wedo;Automotive;Charleston, Sc;Stadersand;Germany;1;340
DSVFSEL0335667;12.03.23;Ti Group;Dong Nam Precision Co Ltd;Motor Vehicles;Savannah, Ga;Pusan;Republic Of Korea;01.May;653
DFDSSHA71081849;12.03.23;Ti Group;Yangzhou Liangcheng Auto Parts Co;Fuel Tank Cover;Long Beach, Ca;Shanghai;China;01.May;1106
CHSLSEL2302106;12.03.23;Ti Group;Dong Il Technology Ltd;Noise Rfi Filter;Long Beach, Ca;Pusan;Republic Of Korea;01.May;576
JSSYJSBHO2302606;11.03.23;Ti Group;Hanil Tube Corp;Checking Fixture;Houston, Tx;Pusan;Republic Of Korea;12.May;24968
JSSYJSBHO2302608;11.03.23;Ti Group;Hanil Tube Corp;Bta Chuck;Houston, Tx;Pusan;Republic Of Korea;1;80
HLCUME3NB51986AI;08.03.23;Bmw Ag;Ti Group;Fuel Pump;Houston, Tx;Tampico;Mexico;01.May;480
HLCUME3NB51986AC;08.03.23;Bmw Ag;Ti Group;Fuel Pump;Houston, Tx;Tampico;Mexico;01.May;600
DSVF1753020053;07.03.23;Ti Group;Ti Automotive;Automotive;Charleston, Sc;Stadersand;Germany;1;207
DSVF1753020051;07.03.23;Ti Group;Ti Group;Automotive;Charleston, Sc;Stadersand;Germany;1;381
DSVF1753020050;07.03.23;Ti Group;Ti Group;Component Component;Charleston, Sc;Stadersand;Germany;1;435
DSVF1753020057;07.03.23;Ti Group;Ti Poland Sp Z O O;Automotive Automotive;Charleston, Sc;Stadersand;Germany;1;2429
HLCUME3NB45820AE;07.03.23;Bmw Ag;Ti Group;Level Sensor Level Sensor;Houston, Tx;Tampico;Mexico;01.May;580
HLCUME3NB45820AA;07.03.23;Bmw Ag;Ti Group;Fuel Pump Piecesfuel Bomb;Houston, Tx;Tampico;Mexico;01.May;360
DSVF1753020055;07.03.23;Ti Group;Vallotech Sa;Automotive;Charleston, Sc;Stadersand;Germany;1;288
DSVF1753020058;07.03.23;Ti Group;Ti Automotive Systems Ab;Automotive;Charleston, Sc;Stadersand;Germany;1;489
DSVF1753020056;07.03.23;Ti Group;Paul Bippus Gmbh & Co;Automotive;Charleston, Sc;Stadersand;Germany;1;348
DSVF1753020066;07.03.23;Ti Group;Tdk Sensors Ag & Co;Automotive Automotive;Charleston, Sc;Stadersand;Germany;1;167
DSVF1753020062;07.03.23;Ti Group;Cohline Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;1;97
DSVF1753020059;07.03.23;Ti Group;Xxxti Automotive Fuldabruck Gm;Automotive;Charleston, Sc;Stadersand;Germany;1;142
DFDSSHA71069810;05.03.23;Ti Group;Xinchang Yongqiang Air Condition Fi;Flange;Houston, Tx;Shanghai;China;01.May;53
ASCLABSMCA230125;02.03.23;Ti Group;Ti Automotive Ltd;Tubes Plastics;Houston, Tx;Pusan;Republic Of Korea;01.May;9673
DSVFSEL0331314;01.03.23;Ti Group;Dong Nam Precision Co Ltd;Motor Vehicles;Savannah, Ga;Pusan;Republic Of Korea;01.May;1001
HLCUME3NB50230AA;28.02.23;Plastic Omnium Auto Inergy South Africa Krotkodildrift;Ti Group;Fuel Module Modulo Combustible Fuel Module;Houston, Tx;Tampico;Mexico;1;1203
CHSL424518486OTP;27.02.23;Ti Group;Vitesco Technologies Romania Srl;Automotive Stc;Charleston, Sc;Bremerhaven;Romania;1;1080
NEDFNGOBVE72555;27.02.23;Ti Group;Nippon Stud Welding Co Ltd;Ace;Tacoma, Wa;Tokyo;Japan;1;553
DSVF1753010088;26.02.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;3615
