"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"HCNL22SEE0175362","15/09/2022","Atl Autobahn Limited","Bmw Ag","Bmw Service","New York, Ny","Stadersand","Germany","1","3573"
"ECUWHAMORJ00209","31/03/2022","Atl Autobahn Limited","Bmw Ag","Slac Said Packagesbmw Service Class Technical Name Safety Devices Class Technical Name Batteries Wet Spillable","Miami, Fl","Bremerhaven","Germany","1.5","330"
"HOEGNG72BRKG0101","30/03/2022","Atl Autobahn Limited","Bayerische Motoren Werke Aktiengesellschaft D","Bmw Mini Countryman Bmw","Freeport, Tx","Bremerhaven","Germany","0","9254"
"HOEGCJ75SOKG3000","30/03/2022","Atl Autobahn Limited","Bayerische Motoren Werke","Unpacked Mini Automobile Mini John Cooperworks Hatch","Baltimore, Md","Hamble","United Kingdom","0","1320"
"HOEGGZ32BRKG0101","28/02/2022","Atl Autobahn Limited","Bayerische Motoren Werke Aktiengesellschaft D","Bmw Mini Countryman","Freeport, Tx","Bremerhaven","Germany","0","9286"
"HOEGGZ32BRKG0003","28/02/2022","Atl Autobahn Limited","Bayerische Motoren Werke Aktiengesellschaft D","Units Bmw Mini Cars Bmw Series Bmw Series Mini Countryman","Freeport, Tx","Bremerhaven","Germany","0","8013"
"ECUWHAMORJ00203","07/01/2022","Atl Autobahn Limited","Bmw Ag","Slac Bmw Service Class Technical Name Safety Devices","Miami, Fl","Bremerhaven","Germany","1.5","147"
