"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"MOLU18001554701","21/08/2020","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Unpacked Mini Automobiles Atta Ched Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","13075"
"MOLU18001499219","06/05/2020","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Attache Statement","Baltimore, Md","Zeebrugge","Belgium","0","189725"
"MOLU18001350098","06/05/2020","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Attache Statement","Baltimore, Md","Zeebrugge","Belgium","0","7775"
"MOLU18001376404","06/05/2020","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Mini Cooper Hatch","Baltimore, Md","Zeebrugge","Belgium","0","2410"
"MOLU18001300688","20/03/2020","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Pera Ttached Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","6090"
"MOLU18001336192","20/03/2020","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Attached Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","40110"
"MOLU18001287354","17/02/2020","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Attached Statement Freightprepaid","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","2950"
"MOLU18001270860","17/02/2020","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Attached Statement Prepai","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","2925"
"MOLU18001152410","28/12/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobile Mini Coo Cabrio","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","1365"
"MOLU18001203477","28/12/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Attached Statement Epaid","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","69070"
"MOLU18001013538","18/11/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Asp Attached Statementfreight Prepai","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","61480"
