Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
Americas,Tesla,Tesla,Model S (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Front outside door handle grip,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,PSM Industries Inc. - Pacific Sintered Metals,Front outside door handle shaft lever,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Liftgate handle surround,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Outside door handle backplate,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Metro Plastics Technologies, Inc.",Outside door handle plug,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Rear outside door handle grip,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,PSM Industries Inc. - Pacific Sintered Metals,Rear outside door handle shaft lever,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Axiom Plastics Inc.,Front grille cover,Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row bolster seat,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row seat cushion,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Mid West Fabricating Company,2nd row seat striker,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,B&H Engineering,2nd row seat upper bezel,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front seat suspension plastic insulator,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Seat cushion,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Seat hip hook,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Quicksilver Mfg, Inc.",Front seat track cover,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Axiom Plastics Inc.,Seat rail cover,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Faurecia Duroplast, S.A. de C.V.",Seat recliner motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Faurecia (Wuxi) Seating Components Co., Ltd.",Seat recliner tube,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Seat slide round spacer,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Mid West Fabricating Company,Front seat belt webbing guide,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Pacific Die Cut Industries, Inc.",Rear seat frame NVH foam,Seat Frame,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row seat cover,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row seat trim,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Driver seat jumper fabric,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Front seat inner side cover,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Front seat jumper trim,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Front seat trim,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Polybrite, a division of Magna Exteriors and Interiors Corp.",Double sided tape for rear spoiler,Spoiler,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Nagase America LLC - New York Headquarters,Trunk floor,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,PDCI Automotive LLC,Trunk side thinsulate pad,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Plastikon Industries, Inc.",Trunk sill,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Nishikawa Rubber Co., Ltd.",Front Luggage Storage seal,Weatherstrip,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Magna Engineered Glass,Rear quarter window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",A/C ventilator,A/C Ventilator,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Parking assist retainer,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Rear bumper trough garnish,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",2nd row console trim,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Mata Ahsap ve Otomotiv San.Tic. A.S.,Carbon fiber center tunnel floor finisher,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,fischer automotive systems GmbH & Co. KG,Center console armrest,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Center console bracket,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",Center console panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",Center console sliding lid,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Center fascia bracket,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Console front panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,fischer automotive systems GmbH & Co. KG,Premium console sub-assembly,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",2nd row side curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front row side curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Door cladding assembly,Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Front door closeout panel,Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",B pillar lower trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Pace Industries LLC - Global Headquaters,B pillar sill reinforcement,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",C pillar lower trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Mollertech South LLC,C pillar lower trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plastikon Industries, Inc.",C pillar trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",C pillar trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Nix of America,Fender and door trim pin,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Axiom Plastics Inc.,Front door sill trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Oakwood Metal Fabricating Co.,Front door speaker grille,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",Rear door trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,TRW Steering Wheels Systems de Chihuahua SA de CV,Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Front emblem,Emblem,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"LG Innotek Co., Ltd.",Left front repeater camera lamp assembly,Exterior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Racemark International, LLC",Rear carpet replacement,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,BOS Automotive Products Irapuato S.A. DE C.V.,Trunk carpet,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,McKechnie Vehicle Components (MVC),Fog lamp parking upper spear,Fog Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Head lamp inner bracket,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Head lamp outer bracket,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Headliner,Headliner,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front headrest post guide assembly,Headrest,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Cluster binnacle lower cover,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Oakwood Metal Fabricating Co.,Defroster grill,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plastikon Industries, Inc.",Foot well cover,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Instrument panel cubby,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Instrument panel side cover,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Pacific Insight Electronics Corp. (PI),Map lamp,Interior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Pacific Insight Electronics Corp. (PI),Rear door welcome lamp,Interior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Magna Mirrors of America, Inc.",Interior mirror (with monocular camera),Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Interior mirror cover,Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Triple camera glare shield,Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plastikon Industries, Inc.",Front door sill,Molding (Body Side),Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Front outside door handle cover,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Liftgate handle,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Outdoor handle hemline cover,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Rear outside door handle cover,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Passenger airbag,Passenger Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Dead pedal support,Pedal,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plastikon Industries, Inc.",Front upper grille carrier,Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Foam Fabricators Inc.,2nd row seat spacer,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,BOS Automotive Products Irapuato S.A. DE C.V.,3rd row seat luggage hook,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",3rd row seat reinforcement,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front seat suspension plastic insulator,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Tesla,Seat,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Seat bracket cover,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Quicksilver Mfg, Inc.",Seat bracket cover,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Quicksilver Mfg, Inc.",Seat gap hider harpoon bracket,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Bart Manufacturing Inc.,Seat motor drive shaft,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row seat slide catcher bracket,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Front seat adjuster,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Multimatic Anton Mfg,Seat pitch strut rod,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Axiom Plastics Inc.,Seat rail cover,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Faurecia Duroplast, S.A. de C.V.",Seat recliner motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Mid West Fabricating Company,Front seat belt webbing guide,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"TACHI-S Co., Ltd.",Rear seat frame,Seat Frame,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plascore, Inc.",2nd row seat cover assembly,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plascore, Inc.",Front seat cover assembly,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Multimatic Anton Mfg,Active spoiler,Spoiler,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Polycon Industries, a division of Magna Exteriors and Interiors Corp.",Lower wing spoiler,Spoiler,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Parcel shelf support,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Proto Labs Inc.,Trunk floor spacer,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Trunk floor support,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Foam Fabricators Inc.,Trunk side trim,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Mollertech South LLC,Trunk side trim,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,NIFCO America Corporation,Door window glass plug,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model Y (4WD) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Airbag,Driver Airbag,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,HUAYU Automotive Systems Company Limited,Bumper,Bumper,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Faurecia Automotive Seating Co., Ltd.",Cockpit module,Cockpit Module,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Jiangsu Xinquan Automotive Trim Co., Ltd.",Center console,Console,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Head curtain airbag,Curtain Airbag,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Ningbo Laolunsi Automotive Interior Co., Ltd.",Door trim,Door Trim,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Driver airbag,Driver Airbag,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Ningbo Huaxiang Electronic Co., Ltd.",Exterior mirror,Exterior Mirror,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Knee airbag,Knee Airbag,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Superior Die Technology Co., Ltd.",Body side,Molding (Body Side),Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,HUAYU Automotive Systems Company Limited,Body side module,Molding (Body Side),Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Passenger airbag,Passenger Airbag,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Futuris Hi-Tech Auto Parts (Shanghai) Co., Ltd. (Formerly Adient (Shanghai) Seating Co., Ltd.)",Seat,Seat,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Meridian Magnesium Products Co., Ltd.",Seat bracket,Seat,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Seat belt,Seat Belt,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Wuxi Xiongwei Jinggong Technology Co., Ltd.",Seat frame,Seat Frame,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Lingang Joyson Safety Systems Co., Ltd.",Side airbag,Side Airbag,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Shanghai Daimay Automotive Interior Co., Ltd.",Sun visor,Sun Visor,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Front door window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Front window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Rear door window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Rear quarter window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Rear window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Compagnie Plastic Omnium SE,Front bumper,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Compagnie Plastic Omnium SE,Rear bumper,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Faurecia SE (FORVIA faurecia),Door panel component,Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,SMR Automotive Systems USA Inc.,Exterior mirror,Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Head lamp,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Hella GmbH & Co. KGaA (FORVIA HELLA),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),LED head lamp,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Faurecia SE (FORVIA faurecia),Instrument panel,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Compagnie Plastic Omnium SE,Active grille shutter,Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Bosch [Robert Bosch LLC],Seat adjuster motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Bosch [Robert Bosch LLC],Seat recliner motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,"Stoneridge, Inc.",Seat track position sensor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front row seat belt pretensioner,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front seat belt retractor,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Alfmeier Friedrichs & Rath LLC,4-way pneumatic lumbar support (front seat),Seat Lumbar Support,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Compagnie de Saint-Gobain S.A.,Front door window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2021,Compagnie de Saint-Gobain S.A.,Rear door window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Jiangnan Mould & Plastic Technology Co., Ltd.",Bumper,Bumper,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Nanjing Yunhai Special Metals Co., Ltd.",Center console bracket,Console,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,Ningbo Joyson Electronic Corporation,Airbag,Driver Airbag,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"HELLA Jiaxing Lighting Co., Ltd.",Head lamp,Head Lamp,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Nanjing Yunhai Special Metals Co., Ltd.",Instrument panel bracket,Instrument Panel,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Futuris Automotive Components (Wuxi) Co., Ltd.",Seat,Seat,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Nanjing Yunhai Special Metals Co., Ltd.",Seat bracket,Seat,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Zhejiang Hailide New Material Co., Ltd.",Seat belt,Seat Belt,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,"Shanghai Daimay Automotive Interior Co., Ltd.",Sun visor,Sun Visor,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2020,AGC Automotive (Suzhou) Inc.,Window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Autoliv Inc.,Curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)",Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Hella GmbH & Co. KGaA (FORVIA HELLA),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Autoliv Inc.,Front passenger knee airbag,Knee Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Front passenger knee airbag,Knee Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Autoliv Inc.,Passenger airbag,Passenger Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Valeo Group,Active grille shutter,Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Bosch [Robert Bosch LLC],Seat recliner motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front row seat belt pretensioner,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front seat belt retractor,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Rear seat belt retractor,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Faurecia SE (FORVIA faurecia),Driver seat bottom frame,Seat Frame,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2020,Autoliv Inc.,Side airbag,Side Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2020,fischer automotive systems GmbH & Co. KG,Console box,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2020,"Plastic Omnium Lighting Systems Inc. - Plymouth (Formerly Varroc Lighting Systems, Inc.)",Head lamp ballast,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2020,fischer automotive systems GmbH & Co. KG,Console box,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2020,Autoliv Inc.,Curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2020,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Passenger airbag,Passenger Airbag,Interior_Exterior
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Shanghai Daimay Automotive Interior Co., Ltd.",Sun visor,Sun Visor,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Faurecia SE (FORVIA faurecia),"A/C ventilator finisher (Sourced by MUNRO & ASSOCIATES, USA)",A/C Ventilator,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Yanfeng Automotive Interiors Co., Ltd.","Center console assembly (Sourced by MUNRO & ASSOCIATES, USA)",Console,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Yanfeng Automotive Interiors Co., Ltd.","Cup holder frame (Sourced by MUNRO & ASSOCIATES, USA)","Cup Holder, etc",Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Autoliv Inc.,"Curtain airbag (Sourced by MUNRO & ASSOCIATES, USA)",Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Brose Fahrzeugteile SE & Co. KG, Coburg","Door panel assembly (Sourced by MUNRO & ASSOCIATES, USA)",Door Panel,Interior_Exterior
