Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
Americas,Tesla,Tesla,Model Y (USA),2020,Brembo North America Inc.,Disc brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,Flex-N-Gate Corporation,"Liftgate assembly (Sourced by MUNRO & ASSOCIATES, USA)",Door Module,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,Compagnie Plastic Omnium SE,Front end module,Front End Module,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],Electric power steering motor,Power Steering Motor,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,HL Mando R&D America Corporation (Formerly Mando America Corporation - Detroit),"Rear shock absorber (Sourced by MUNRO & ASSOCIATES, USA)",Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,Kiekert AG,"Door latch (Sourced by MUNRO & ASSOCIATES, USA)",Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Front knuckle,Steering Knuckle,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Rear knuckle,Steering Knuckle,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)","Steering wheel (Sourced by MUNRO & ASSOCIATES, USA)",Steering Wheel,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,Stabilus Inc.,"Liftgate gas spring (Sourced by MUNRO & ASSOCIATES, USA)",Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,Pirelli Tyre S.p.A.,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,"Brose Fahrzeugteile SE & Co. KG, Coburg","Window regulator (Sourced by MUNRO & ASSOCIATES, USA)",Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],"Wiper arm (Sourced by MUNRO & ASSOCIATES, USA)",Wiper Arm / Wiper Blade,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,Tesla,Electronically controlled brake system,ABS / ESC,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"TI Automotive Systems (Shanghai) Co., Ltd. (Waigaoqiao Plant)",Vacuum brake hose,Brake Hose,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Hitachi Cable (Suzhou) Co., Ltd.",Vacuum brake hose,Brake Hose,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Yanfeng Visteon Betung Automotive Electronics Co., Ltd. (Formerly YanFeng Visteon BeTung Automotive Instrumentation Co., Ltd.)",Dash board,Dash Panel,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,Continental AG,Air suspension,Shock Absorber,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"thyssenkrupp Springs and Stabilizers (Pinghu) Co., Ltd.",Front stabilizer bar,Stabilizer,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"thyssenkrupp Springs and Stabilizers (Pinghu) Co., Ltd.",Rear stabilizer bar,Stabilizer,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,Bosch [Robert Bosch GmbH],Electric power steering system,Steering System,Chassis/Body
China,Tesla China,Tesla,Model 3 (RR) (China),2019,MICHELIN (Compagnie Generale des Etablissements Michelin S.C.A.),Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2019,Bosch [Robert Bosch LLC],Brake master cylinder,Brake Master Cylinder,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2019,Brembo North America Inc.,Disc brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2019,The Goodyear Tire & Rubber Company,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2019,"Inteva Products, LLC",Front window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2019,"Inteva Products, LLC",Rear window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2019,Brembo North America Inc.,Disc brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2019,Stabilus GmbH,Front hood gas spring,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2019,HL Mando Corporation (Formerly Mando Corporation),Steering rack,Steering Gear,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2019,MICHELIN (Compagnie Generale des Etablissements Michelin S.C.A.),Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2019,AB SKF,Rear wheel hub,Wheel Bearing,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2019,"Inteva Products, LLC",Front window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2019,"Inteva Products, LLC",Rear window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2019,Chevalier Technologies Ltd.,Door lock (with closer),Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2019,Bosch [Robert Bosch LLC],Steering rack,Steering Gear,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2019,ZF Friedrichshafen AG,Rack parallel type electric power steering (RP-EPS),Steering System,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2019,"Inteva Products, LLC",Rear window regulator,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model Y (USA),2019,Brembo North America Inc.,Disc brake caliper,Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Bosch [Robert Bosch LLC],"ABS module assembly (Sourced by MUNRO & ASSOCIATES, USA)",ABS / ESC,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Bosch [Robert Bosch LLC],"Brake booster (Sourced by MUNRO & ASSOCIATES, USA)",Brake Booster,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Cooper-Standard Holdings Inc.,Brake line,Brake Line,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,ElringKlinger AG,"Cross car beam assembly for instrument panel (Sourced by MUNRO & ASSOCIATES, USA)",Cross Car Beam,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Brembo S.p.A.,"Front brake caliper (Sourced by MUNRO & ASSOCIATES, USA)",Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,HL Mando Corporation (Formerly Mando Corporation),"Rear caliper (Sourced by MUNRO & ASSOCIATES, USA)",Disc Brake (Caliper),Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Tesla,"Rear door assembly (Sourced by MUNRO & ASSOCIATES, USA)",Door Frame,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Stabilus GmbH,Hood gas spring,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Stabilus GmbH,"Hood Gas Strut (Sourced by MUNRO & ASSOCIATES, USA)",Hinge,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,HL Mando Corporation (Formerly Mando Corporation),"Rear shock absorber (Sourced by MUNRO & ASSOCIATES, USA)",Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Kiekert AG,"Front door lock/latch (Sourced by MUNRO & ASSOCIATES, USA)",Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Kiekert AG,"Rear side door lock/latch (Sourced by MUNRO & ASSOCIATES, USA)",Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Kiekert AG,Side door locking system,Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Leopold Kostal GmbH & Co. KG,Steering column module,Steering Column / Shaft,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,"Kostal of America, Inc.",Steering column module,Steering Column / Shaft,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,HL Mando Corporation (Formerly Mando Corporation),"Rack assist EPS (Sourced by MUNRO & ASSOCIATES, USA)",Steering System,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)","Steering wheel structural assembly (Sourced by MUNRO & ASSOCIATES, USA)",Steering Wheel,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Tesla,"Decklid subassembly (Sourced by MUNRO & ASSOCIATES, USA)",Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,Stabilus GmbH,"Gas spring assembly (Sourced by MUNRO & ASSOCIATES, USA)",Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,MICHELIN (Compagnie Generale des Etablissements Michelin S.C.A.),"Tire (Sourced by MUNRO & ASSOCIATES, USA)",Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,NSK-AKS Precision Ball Company,Wheel bearing,Wheel Bearing,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,"ZANINI AUTO GRUP, S.A.","Wheel cover (Sourced by MUNRO & ASSOCIATES, USA)",Wheel Cover / Cap,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,"Inteva Products, LLC","Front door window regulator (Sourced by MUNRO & ASSOCIATES, USA)",Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,"Inteva Products, LLC","Rear door window regulator (Sourced by MUNRO & ASSOCIATES, USA)",Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2018,"Inteva Products, LLC","Window regulator motor (Sourced by MUNRO & ASSOCIATES, USA)",Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2018,Hella Pagid GmbH,Disc brake pad,Disc Brake (Pad),Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2018,Stabilus GmbH,Tailgate gas spring,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2018,MICHELIN (Compagnie Generale des Etablissements Michelin S.C.A.),Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2018,Bosch [Robert Bosch GmbH],Front wiper blade,Wiper Arm / Wiper Blade,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2018,Stabilus GmbH,Tailgate gas spring,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2018,The Goodyear Tire & Rubber Company,Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Flexitech Inc.,Front brake hose,Brake Hose,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Flexitech Inc.,Rear brake hose,Brake Hose,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Edscha Holding GmbH,Door check,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Edscha Holding GmbH,Door hinge,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Edscha Holding GmbH,Hood hinges,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Strattec Security Corporation,Hood latch,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Kiekert AG,Side door locking system,Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,Leopold Kostal GmbH & Co. KG,Steering column module,Steering Column / Shaft,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,"Hankook Tire & Technology Co., Ltd. (Formerly Hankook Tire Co., Ltd.)",Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model 3 (USA),2017,NSK Ltd.,Front & rear wheel bearing,Wheel Bearing,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2017,Stabilus GmbH,Liftgate gas spring,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2017,GF Linamar LLC,Upper door frame,Door Frame,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2017,Stabilus GmbH,Gas spring for falcon wing door,Side Door/Sliding Door Closure,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2017,Stabilus GmbH,Liftgate gas spring,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2016,Stabilus GmbH,Trunk damper,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model S (USA),2016,Bosch [Robert Bosch GmbH],Wiper system,Wiper System,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,"Proterial Cable America, Inc. (Formerly Hitachi Cable America, Inc.)",Brake hose assembly,Brake Hose,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Federal-Mogul Holdings LLC,Brake pad,Disc Brake (Pad),Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,U-SHIN LTD.,Hood latch striker pin,Hinge,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,thyssenkrupp AG (Formerly ThyssenKrupp AG),Shock absorber,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,ZF CV Systems Global GmbH (Formerly WABCO Global GmbH),Twin compressor for air suspension,Shock Absorber,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Kiekert AG,Side door locking system,Side Door Lock,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,thyssenkrupp AG (Formerly ThyssenKrupp AG),Front & rear stabilizer bar,Stabilizer,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Valeo Group,Top column module,Steering Column / Shaft,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Bosch [Robert Bosch LLC],Electric power steering system,Steering System,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Magna International Inc.,Front/rear chassis subframe,Subframe / Suspension Member,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Stabilus GmbH,Tailgate gas spring,Tailgate/Trunk Closure,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Pirelli Tyre S.p.A.,Front tire (265/35ZR22 102W),Tire,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Pirelli Tyre S.p.A.,Front tire (265/35ZR22 102W),Tire,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Pirelli Tyre S.p.A.,Rear tire (285/35ZR22 106W),Tire,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Pirelli Tyre S.p.A.,Rear tire (285/35ZR22 106W),Tire,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,MICHELIN (Compagnie Generale des Etablissements Michelin S.C.A.),Tire,Tire,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,AB SKF,Wheel hub bearing unit,Wheel Bearing,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,"ZANINI AUTO GRUP, S.A.",Wheel cap (aluminum wheel),Wheel Cover / Cap,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,"Inteva Products, LLC",Window lift module,Window Regulator,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Valeo Group,AquaBlade windshield wiper system,Wiper System,Chassis/Body
Americas,Tesla,Tesla,Model X (USA),2016,Valeo Group,Front wiper system,Wiper System,Chassis/Body
