"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"BANQ1051135943","27/03/2023","Ficosa North America S A De C V","Magna Mirrors South East Europe Doo","Car Mirror Fold Actuator Motor","Houston, Tx","Thessaloniki","Greece","1","7143"
"BANQ1051135943","18/02/2023","Ficosa North America S A De C V","Magna Mirrors South East Europe Doo","Car Mirror Fold Actuator Motor","Miami, Fl","Thessaloniki","Greece","1","7143"
"BANQ1049701945","04/01/2023","Ficosa North America S A De C V","Magna Mirrors South East Europe Doo","Car Mirror Fold Actuator Motor","Houston, Tx","Thessaloniki","Greece","1","6913"
"BANQ1049294675","25/12/2022","Ficosa North America S A De C V","Magna Mirrors South East Europe Doo","Car Mirror Fold Actuator Motor","Houston, Tx","Thessaloniki","Greece","1","4546"
"BANQ1049492174","25/12/2022","Ficosa North America S A De C V","Magna Mirrors South East Europe Doo","Car Mirror Fold Actuator Motor","Houston, Tx","Thessaloniki","Greece","1","4221"
"BANQ1049135691","07/12/2022","Ficosa North America S A De C V","Magna Mirrors South East Europe Doo","Car Mirror Fold Actuator Motor","Houston, Tx","Thessaloniki","Greece","1","3896"
"BANQ1049135691","07/12/2022","Ficosa North America S A De C V","Magna Mirrors South East Europe Doo","Car Mirror Fold Actuator Motor","Houston, Tx","Thessaloniki","Greece","1","3896"
