"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"OOLU271491292001","25/03/2023","Bmw Ag Werk","Carcoustics Industrial De Mexico S Circuito Corral De Piedras","Sound Insulating Engine Hood","New Orleans, La","Veracruz","Mexico","1.5","639"
"OOLU269808409002","30/05/2022","Bmw Ag Werk","Carcoustics Industrial De Mexico S Circuito Corral De Piedras","Automotive Polyurethane","Houston, Tx","Veracruz","Mexico","1.5","750"
"OOLU269808409005","30/05/2022","Bmw Ag Werk","Carcoustics Industrial De Mexico S Circuito Corral De Piedras","Automotive Polyurethane","Houston, Tx","Veracruz","Mexico","1.5","749"
"OOLU269142338002","30/03/2022","Bmw Ag Werk","Carcoustics Industrial De Mexico S Circuito Corral De Piedras","Automotive Polyurethane","Houston, Tx","Veracruz","Mexico","1.5","864"
"OOLU268570688002","05/01/2022","Bmw Ag","Carcoustics Industrial De Mexico S Circuito Corral De Piedras","Automotive Polyurethane","Houston, Tx","Veracruz","Mexico","1.5","735"
"OOLU268570688012","05/01/2022","Bmw Ag","Carcoustics Industrial De Mexico S Circuito Corral De Piedras","Automotive Polyurethane","Houston, Tx","Veracruz","Mexico","1.5","747"
