"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"OOLU271336009006","27/02/2023","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","Houston, Tx","Veracruz","Mexico","1.5","182"
"OOLU271336009008","27/02/2023","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","Houston, Tx","Veracruz","Mexico","1.5","297"
"NAQAPRG137172V","22/02/2023","Fehrer Bohemia S R O Litomericka","Stabilus S A De C V","Dispositivo Desplazamiento Para Apretura","Houston, Tx","Tampico","Mexico","1","9481"
"NAQAPRG137172V","22/02/2023","Fehrer Bohemia S R O Litomericka","Stabilus S A De C V","Dispositivo Desplazamiento Para Apretura","Houston, Tx","Tampico","Mexico","1","9481"
"OOLU271335984002","18/02/2023","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","Houston, Tx","Veracruz","Mexico","1.5","68"
"OOLU271295412006","09/02/2023","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","Houston, Tx","Veracruz","Mexico","1.5","244"
"BWLEMTY206153849","05/01/2023","Stabilus Ltda","Stabilus S A De C V","Pneumatic Cylinders Kost Haste Hardener Additional Reaction Black Paint Ncm Free Time Days Wooden Treated Certificated Fumigated","Houston, Tx","Tampico","Mexico","1.5","5911"
"OOLU271110633007","29/12/2022","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","New Orleans, La","Veracruz","Mexico","1.5","126"
"OOLU270998582003","18/12/2022","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","New Orleans, La","Veracruz","Mexico","1.5","172"
"CMDURTM1290345","15/12/2022","Stabilus S A De C V","Fuchs Lubricants Germany Gmbh","Hoyu Activity Chemicals Spot Product Details Blend Highly Refined Mineral Oils Additives Titan Saf Red Hazardous Mex Elvira Jimenez Hoyer Group","Charleston, Sc","Anvers","Belgium","1.5","20260"
"CMDURTM1290230","15/12/2022","Stabilus S A De C V","Fuchs Lubricants Germany Gmbh","Hgtu Activity Chemicals Spot Product Details Base Oil Low Viscous Titan Saf Violet Hazardous Hoyer Global Transport Hour Mex Emai","Charleston, Sc","Anvers","Belgium","1.5","20620"
"CMDURTM1290345","15/12/2022","Stabilus S A De C V","Fuchs Lubricants Germany Gmbh","Hoyu Activity Chemicals Spot Product Details Blend Highly Refined Mineral Oils Additives Titan Saf Red Hazardous Mex Elvira Jimenez Hoyer Group","Charleston, Sc","Anvers","Belgium","1.5","20260"
"CMDURTM1290230","15/12/2022","Stabilus S A De C V","Fuchs Lubricants Germany Gmbh","Hgtu Activity Chemicals Spot Product Details Base Oil Low Viscous Titan Saf Violet Hazardous Hoyer Global Transport Hour Mex Emai","Charleston, Sc","Anvers","Belgium","1.5","20620"
"BWLEMTY206109541","14/12/2022","Stabilus Ltda","Stabilus S A De C V","Automotive Exhaust Flex Tubencm Pallet Treated Certified Gas Spring Ncm Free Time Dayswooden Treated Certificated Fumigated Motor Electrico Accionados Exclusivamente Porcorriente Electric Motor Driven Exclusiv Ely Current Bsm Bsm Ncm Wooden Materialtreated Certific","Houston, Tx","Tampico","Mexico","1.5","2187"
"OOLU270773374002","26/11/2022","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","New Orleans, La","Veracruz","Mexico","1.5","170"
"BWLEMTY205991317","09/11/2022","Stabilus Ltda","Stabilus S A De C V","Pneumatic Cylinders Ncm Wooden Treated Certificated Fumigated","Houston, Tx","Tampico","Mexico","1.5","12629"
"BWLEMTY205881240","30/09/2022","Stabilus Ltda","Stabilus S A De C V","Barras Acero Resortes Pneumaticos","Houston, Tx","Tampico","Mexico","1","4698"
"NAQABRE134322V","28/09/2022","Stabilus Romania Srl","Stabilus S A De C V","Motor Electrico","Houston, Tx","Veracruz","Mexico","1","701"
"NAQABRE133884V","15/09/2022","Stabilus Romania Srl","Stabilus S A De C V","Motor Gear","Houston, Tx","Veracruz","Mexico","1","1085"
"BWLEMTY205792660","30/08/2022","Stabilus Ltda","Stabilus S A De C V","Barras Acero Resortes Pneumaticos","Houston, Tx","Tampico","Mexico","1","1270"
"OOLU270298050002","20/08/2022","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","Houston, Tx","Veracruz","Mexico","1.5","93"
"OOLU270359086013","20/08/2022","Bmw Ag","Stabilus S A De C V","Electric Automotive Pistons","Houston, Tx","Veracruz","Mexico","1.5","87"
"EXDO619716526","17/08/2022","Flextronics Intl Tecnologia Ltda","Stabilus S A De C V","Cylinder Pnumatic","Houston, Tx","Tampico","Mexico","2","19973"
"EXDO619716576","17/08/2022","Flextronics Intl Tecnologia Ltda","Stabilus S A De C V","Cylinder Pnumatic","Houston, Tx","Tampico","Mexico","2","19973"
"EXDO619716577","17/08/2022","Flextronics Intl Tecnologia Ltda","Stabilus S A De C V","Cylinder Pnumatic","Houston, Tx","Tampico","Mexico","2","19973"
"EXDO619716526","17/08/2022","Flextronics Intl Tecnologia Ltda","Stabilus S A De C V","Cylinder Pnumatic","Houston, Tx","Tampico","Mexico","2","19973"
"EXDO619716576","17/08/2022","Flextronics Intl Tecnologia Ltda","Stabilus S A De C V","Cylinder Pnumatic","Houston, Tx","Tampico","Mexico","2","19973"
"EXDO619716577","17/08/2022","Flextronics Intl Tecnologia Ltda","Stabilus S A De C V","Cylinder Pnumatic","Houston, Tx","Tampico","Mexico","2","19973"
