"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"CHSL424844892ECS","08/02/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","3380"
"SSLLNYC277791","03/02/2023","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Pallet Cylinder Holder Scacssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","340"
"CHSL421350366ECS","31/01/2023","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Bremerhaven","Germany","1","6688"
"CHSL420882285ECS","28/01/2023","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","2124"
"SSLLNYC277875","28/01/2023","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Cylinder Holder Scacssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","343"
"SSLLNYC277875","28/01/2023","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Cylinder Holder Scacssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","343"
"CHSL421592913ECS","27/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","11642"
"CHSL421592913ECS","27/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","11642"
"CHSL421592913ECS","27/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","11642"
"CHSL420876816ECS","23/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","2162"
"SSLLNYC277791","20/01/2023","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Pallet Cylinder Holder Scacssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","340"
"SSLLATL219293","18/01/2023","Mando Corp","Paul Bippus Gmbh & Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1.5","2196"
"CHSL418510569ECS","18/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","4510"
"DSVF1752120064","16/01/2023","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","1162"
